0 0 0,0 1,0 2,0 3,0 4,0 5,0 6,0 7,0
17974 0 43,7 44,7 44,6 45,6 45,5 45,4 44,4 44,5
17975 0 43,7 44,7 44,6 45,6 45,5 45,4 44,4 44,5
17976 0 43,8 43,7 44,7 44,6 45,6 45,5 45,4 44,4
17977 0 43,9 43,8 43,7 44,7 44,6 45,6 45,5 45,4
17978 0 44,9 43,9 43,8 43,7 44,7 44,6 45,6 45,5
17979 0 44,8 44,9 43,9 43,8 43,7 44,7 44,6 45,6
17980 0 44,8 44,9 43,9 43,8 43,7 44,7 44,6 45,6
17981 0 44,8 44,9 43,9 43,8 43,7 44,7 44,6 45,6
17982 0 44,9 43,9 43,8 43,7 44,7 44,6 45,6 46,6
17983 0 44,10 44,9 43,9 43,8 43,7 44,7 44,6 45,6
17984 0 44,9 43,9 43,8 43,7 44,7 44,6 45,6 45,7
17985 0 43,9 43,8 43,7 44,7 44,6 45,6 45,7 45,8
17986 0 43,9 43,8 43,7 44,7 44,6 45,6 45,7 45,8
17987 0 43,9 43,8 43,7 44,7 44,6 45,6 45,7 45,8
17988 0 43,9 43,8 43,7 44,7 44,6 45,6 45,7 45,8
17989 0 43,8 43,7 44,7 44,6 45,6 45,7 45,8 46,8
17990 0 43,7 44,7 44,6 45,6 45,7 45,8 46,8 47,8
17991 0 44,7 44,6 45,6 45,7 45,8 46,8 47,8 47,9
17992 0 44,7 44,6 45,6 45,7 45,8 46,8 47,8 47,9
17993 0 44,6 45,6 45,7 45,8 46,8 47,8 47,9 46,9
17994 0 44,6 45,6 45,7 45,8 46,8 47,8 47,9 46,9
17995 0 44,6 45,6 45,7 45,8 46,8 47,8 47,9 46,9
17996 0 45,6 45,7 45,8 46,8 47,8 47,9 46,9 45,9
17997 0 45,6 45,7 45,8 46,8 47,8 47,9 46,9 45,9
17998 0 45,7 45,8 46,8 47,8 47,9 46,9 45,9 44,9
17999 0 45,6 45,7 45,8 46,8 47,8 47,9 46,9 45,9
18000 0 45,6 45,7 45,8 46,8 47,8 47,9 46,9 45,9
18001 0 45,7 45,8 46,8 47,8 47,9 46,9 45,9 44,9
18002 0 45,8 46,8 47,8 47,9 46,9 45,9 44,9 44,8
18003 0 46,8 47,8 47,9 46,9 45,9 44,9 44,8 43,8
18004 0 45,8 46,8 47,8 47,9 46,9 45,9 44,9 44,8
18005 0 46,8 47,8 47,9 46,9 45,9 44,9 44,8 44,7
18006 0 47,8 47,9 46,9 45,9 44,9 44,8 44,7 44,6
18007 0 47,9 46,9 45,9 44,9 44,8 44,7 44,6 44,5
18008 0 47,10 47,9 46,9 45,9 44,9 44,8 44,7 44,6
18009 0 47,9 46,9 45,9 44,9 44,8 44,7 44,6 44,5
18010 0 47,9 46,9 45,9 44,9 44,8 44,7 44,6 44,5
18011 0 46,9 45,9 44,9 44,8 44,7 44,6 44,5 45,5
18012 0 46,9 45,9 44,9 44,8 44,7 44,6 44,5 45,5
18013 0 47,9 46,9 45,9 44,9 44,8 44,7 44,6 44,5
18014 0 47,9 46,9 45,9 44,9 44,8 44,7 44,6 44,5
18015 0 46,9 45,9 44,9 44,8 44,7 44,6 44,5 44,4
18016 0 45,9 44,9 44,8 44,7 44,6 44,5 44,4 45,4
18017 0 45,9 44,9 44,8 44,7 44,6 44,5 44,4 45,4
18018 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 45,5
18019 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 45,5
18020 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 45,5
18021 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 45,5
18022 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 45,5
18023 0 44,10 44,9 44,8 44,7 44,6 44,5 44,4 45,4
18024 0 44,10 44,9 44,8 44,7 44,6 44,5 44,4 45,4
18025 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18026 0 44,8 44,7 44,6 44,5 44,4 45,4 46,4 47,4
18027 0 44,8 44,7 44,6 44,5 44,4 45,4 46,4 47,4
18028 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18029 0 44,8 44,7 44,6 44,5 44,4 45,4 46,4 46,3
18030 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18031 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18032 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18033 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18034 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18035 0 44,8 44,7 44,6 44,5 44,4 45,4 46,4 47,4
18036 0 44,8 44,7 44,6 44,5 44,4 45,4 46,4 47,4
18037 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18038 0 44,9 44,8 44,7 44,6 44,5 44,4 45,4 46,4
18039 0 45,9 44,9 44,8 44,7 44,6 44,5 44,4 45,4
18040 0 45,8 45,9 44,9 44,8 44,7 44,6 44,5 44,4
18041 0 46,8 45,8 45,9 44,9 44,8 44,7 44,6 44,5
18042 0 46,8 45,8 45,9 44,9 44,8 44,7 44,6 44,5
18043 0 47,8 46,8 45,8 45,9 44,9 44,8 44,7 44,6
18044 0 46,8 45,8 45,9 44,9 44,8 44,7 44,6 44,5
18045 0 46,8 45,8 45,9 44,9 44,8 44,7 44,6 44,5
18046 0 46,8 45,8 45,9 44,9 44,8 44,7 44,6 44,5
18047 0 45,8 45,9 44,9 44,8 44,7 44,6 44,5 45,5
18048 0 45,8 45,9 44,9 44,8 44,7 44,6 44,5 45,5
18049 0 45,8 45,9 44,9 44,8 44,7 44,6 44,5 45,5
18050 0 45,8 45,9 44,9 44,8 44,7 44,6 44,5 45,5
18051 0 45,9 44,9 44,8 44,7 44,6 44,5 45,5 45,4
18052 0 44,9 44,8 44,7 44,6 44,5 45,5 45,4 45,3
18053 0 44,8 44,7 44,6 44,5 45,5 45,4 45,3 44,3
18054 0 45,8 44,8 44,7 44,6 44,5 45,5 45,4 45,3
18055 0 44,8 44,7 44,6 44,5 45,5 45,4 45,3 46,3
18056 0 43,8 44,8 44,7 44,6 44,5 45,5 45,4 45,3
18057 0 42,8 43,8 44,8 44,7 44,6 44,5 45,5 45,4
18058 0 41,8 42,8 43,8 44,8 44,7 44,6 44,5 45,5
18059 0 41,8 42,8 43,8 44,8 44,7 44,6 44,5 45,5
18060 0 41,8 42,8 43,8 44,8 44,7 44,6 44,5 45,5
18061 0 41,8 42,8 43,8 44,8 44,7 44,6 44,5 45,5
18062 0 42,8 43,8 44,8 44,7 44,6 44,5 45,5 45,6
18063 0 42,9 42,8 43,8 44,8 44,7 44,6 44,5 45,5
18064 0 42,10 42,9 42,8 43,8 44,8 44,7 44,6 44,5
18065 0 42,9 42,8 43,8 44,8 44,7 44,6 44,5 43,5
18066 0 42,8 43,8 44,8 44,7 44,6 44,5 43,5 42,5
18067 0 43,8 44,8 44,7 44,6 44,5 43,5 42,5 42,6
18068 0 44,8 44,7 44,6 44,5 43,5 42,5 42,6 42,7
18069 0 43,8 44,8 44,7 44,6 44,5 43,5 42,5 42,6
18070 0 43,8 44,8 44,7 44,6 44,5 43,5 42,5 42,6
18071 0 44,8 44,7 44,6 44,5 43,5 42,5 42,6 41,6
18072 0 44,7 44,6 44,5 43,5 42,5 42,6 41,6 40,6
18073 0 44,7 44,6 44,5 43,5 42,5 42,6 41,6 40,6
18074 0 44,6 44,5 43,5 42,5 42,6 41,6 40,6 39,6
18075 0 43,6 44,6 44,5 43,5 42,5 42,6 41,6 40,6
18076 0 44,6 44,5 43,5 42,5 42,6 41,6 40,6 39,6
18077 0 44,5 43,5 42,5 42,6 41,6 40,6 39,6 38,6
18078 0 45,5 44,5 43,5 42,5 42,6 41,6 40,6 39,6
18079 0 45,5 44,5 43,5 42,5 42,6 41,6 40,6 39,6
18080 0 45,4 45,5 44,5 43,5 42,5 42,6 41,6 40,6
18081 0 46,4 45,4 45,5 44,5 43,5 42,5 42,6 41,6
18082 0 46,4 45,4 45,5 44,5 43,5 42,5 42,6 41,6
18083 0 46,3 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18084 0 46,3 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18085 0 46,4 45,4 45,5 44,5 43,5 42,5 42,6 42,7
18086 0 47,4 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18087 0 47,3 47,4 46,4 45,4 45,5 44,5 43,5 42,5
18088 0 47,4 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18089 0 48,4 47,4 46,4 45,4 45,5 44,5 43,5 42,5
18090 0 47,4 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18091 0 47,4 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18092 0 48,4 47,4 46,4 45,4 45,5 44,5 43,5 42,5
18093 0 48,4 47,4 46,4 45,4 45,5 44,5 43,5 42,5
18094 0 48,4 47,4 46,4 45,4 45,5 44,5 43,5 42,5
18095 0 47,4 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18096 0 47,4 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18097 0 46,4 45,4 45,5 44,5 43,5 42,5 42,6 41,6
18098 0 45,4 45,5 44,5 43,5 42,5 42,6 41,6 41,5
18099 0 45,4 45,5 44,5 43,5 42,5 42,6 41,6 41,5
18100 0 45,4 45,5 44,5 43,5 42,5 42,6 41,6 41,5
18101 0 46,4 45,4 45,5 44,5 43,5 42,5 42,6 41,6
18102 0 46,3 46,4 45,4 45,5 44,5 43,5 42,5 42,6
18103 0 46,2 46,3 46,4 45,4 45,5 44,5 43,5 42,5
18104 0 46,1 46,2 46,3 46,4 45,4 45,5 44,5 43,5
18105 0 46,0 46,1 46,2 46,3 46,4 45,4 45,5 44,5
18106 0 46,1 46,2 46,3 46,4 45,4 45,5 44,5 44,6
18107 0 46,1 46,2 46,3 46,4 45,4 45,5 44,5 44,6
18108 0 46,2 46,3 46,4 45,4 45,5 44,5 44,6 43,6
18109 0 46,3 46,4 45,4 45,5 44,5 44,6 43,6 42,6
18110 0 46,3 46,4 45,4 45,5 44,5 44,6 43,6 42,6
18111 0 46,4 45,4 45,5 44,5 44,6 43,6 42,6 42,7
18112 0 45,4 45,5 44,5 44,6 43,6 42,6 42,7 43,7
18113 0 46,4 45,4 45,5 44,5 44,6 43,6 42,6 42,7
18114 0 45,4 45,5 44,5 44,6 43,6 42,6 42,7 43,7
18115 0 45,5 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18116 0 46,5 45,5 44,5 44,6 43,6 42,6 42,7 43,7
18117 0 45,5 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18118 0 45,5 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18119 0 45,6 45,5 44,5 44,6 43,6 42,6 42,7 43,7
18120 0 45,5 44,5 44,6 43,6 42,6 42,7 43,7 44,7
18121 0 45,6 45,5 44,5 44,6 43,6 42,6 42,7 43,7
18122 0 45,5 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18123 0 45,5 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18124 0 44,5 44,6 43,6 42,6 42,7 43,7 43,8 44,8
18125 0 44,5 44,6 43,6 42,6 42,7 43,7 43,8 44,8
18126 0 44,6 43,6 42,6 42,7 43,7 43,8 44,8 45,8
18127 0 45,6 44,6 43,6 42,6 42,7 43,7 43,8 44,8
18128 0 44,6 43,6 42,6 42,7 43,7 43,8 44,8 44,7
18129 0 44,5 44,6 43,6 42,6 42,7 43,7 43,8 44,8
18130 0 44,4 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18131 0 44,5 44,6 43,6 42,6 42,7 43,7 43,8 42,8
18132 0 43,5 44,5 44,6 43,6 42,6 42,7 43,7 43,8
18133 0 42,5 43,5 44,5 44,6 43,6 42,6 42,7 43,7
18134 0 42,5 43,5 44,5 44,6 43,6 42,6 42,7 43,7
18135 0 42,5 43,5 44,5 44,6 43,6 42,6 42,7 43,7
18136 0 42,5 43,5 44,5 44,6 43,6 42,6 42,7 43,7
18137 0 42,5 43,5 44,5 44,6 43,6 42,6 42,7 43,7
18138 0 42,4 42,5 43,5 44,5 44,6 43,6 42,6 42,7
18139 0 42,4 42,5 43,5 44,5 44,6 43,6 42,6 42,7
18140 0 42,5 43,5 44,5 44,6 43,6 42,6 42,7 41,7
18141 0 43,5 44,5 44,6 43,6 42,6 42,7 41,7 41,6
18142 0 43,4 43,5 44,5 44,6 43,6 42,6 42,7 41,7
18143 0 43,3 43,4 43,5 44,5 44,6 43,6 42,6 42,7
18144 0 44,3 43,3 43,4 43,5 44,5 44,6 43,6 42,6
18145 0 43,3 43,4 43,5 44,5 44,6 43,6 42,6 42,5
18146 0 44,3 43,3 43,4 43,5 44,5 44,6 43,6 42,6
18147 0 43,3 43,4 43,5 44,5 44,6 43,6 42,6 42,7
18148 0 43,4 43,5 44,5 44,6 43,6 42,6 42,7 42,8
18149 0 43,3 43,4 43,5 44,5 44,6 43,6 42,6 42,7
18150 0 43,3 43,4 43,5 44,5 44,6 43,6 42,6 42,7
18151 0 43,3 43,4 43,5 44,5 44,6 43,6 42,6 42,7
18152 0 43,4 43,5 44,5 44,6 43,6 42,6 42,7 42,8
18153 0 43,5 44,5 44,6 43,6 42,6 42,7 42,8 42,9
18154 0 43,5 44,5 44,6 43,6 42,6 42,7 42,8 42,9
18155 0 43,4 43,5 44,5 44,6 43,6 42,6 42,7 42,8
18156 0 42,4 43,4 43,5 44,5 44,6 43,6 42,6 42,7
18157 0 42,3 42,4 43,4 43,5 44,5 44,6 43,6 42,6
18158 0 43,3 42,3 42,4 43,4 43,5 44,5 44,6 43,6
18159 0 42,3 42,4 43,4 43,5 44,5 44,6 43,6 43,7
18160 0 42,3 42,4 43,4 43,5 44,5 44,6 43,6 43,7
18161 0 43,3 42,3 42,4 43,4 43,5 44,5 44,6 43,6
18162 0 43,3 42,3 42,4 43,4 43,5 44,5 44,6 43,6
18163 0 42,3 42,4 43,4 43,5 44,5 44,6 43,6 42,6
18164 0 42,3 42,4 43,4 43,5 44,5 44,6 43,6 42,6
18165 0 42,4 43,4 43,5 44,5 44,6 43,6 42,6 41,6
18166 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18167 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 42,5
18168 0 42,5 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18169 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 42,5
18170 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 42,5
18171 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18172 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18173 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18174 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 41,4
18175 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 41,3
18176 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 41,3
18177 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 41,3
18178 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 41,3
18179 0 44,6 43,6 42,6 41,6 41,5 41,4 41,3 40,3
18180 0 44,6 43,6 42,6 41,6 41,5 41,4 41,3 40,3
18181 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 41,3
18182 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 41,3
18183 0 45,5 44,5 44,6 43,6 42,6 41,6 41,5 41,4
18184 0 44,5 44,6 43,6 42,6 41,6 41,5 41,4 40,4
18185 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 41,4
18186 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 41,4
18187 0 43,5 44,5 44,6 43,6 42,6 41,6 41,5 41,4
18188 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18189 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,5
18190 0 42,4 43,4 43,5 44,5 44,6 43,6 42,6 41,6
18191 0 43,4 43,5 44,5 44,6 43,6 42,6 41,6 41,7
18192 0 42,4 43,4 43,5 44,5 44,6 43,6 42,6 41,6
18193 0 41,4 42,4 43,4 43,5 44,5 44,6 43,6 42,6
18194 0 41,5 41,4 42,4 43,4 43,5 44,5 44,6 43,6
18195 0 41,4 42,4 43,4 43,5 44,5 44,6 43,6 43,7
18196 0 42,4 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18197 0 42,4 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18198 0 43,4 43,5 44,5 44,6 43,6 43,7 42,7 42,6
18199 0 44,4 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18200 0 44,4 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18201 0 43,4 43,5 44,5 44,6 43,6 43,7 42,7 42,6
18202 0 43,5 44,5 44,6 43,6 43,7 42,7 42,6 42,5
18203 0 43,5 44,5 44,6 43,6 43,7 42,7 42,6 42,5
18204 0 44,5 44,6 43,6 43,7 42,7 42,6 42,5 43,5
18205 0 45,5 44,5 44,6 43,6 43,7 42,7 42,6 42,5
18206 0 45,6 45,5 44,5 44,6 43,6 43,7 42,7 42,6
18207 0 45,5 44,5 44,6 43,6 43,7 42,7 42,6 41,6
18208 0 45,5 44,5 44,6 43,6 43,7 42,7 42,6 41,6
18209 0 46,5 45,5 44,5 44,6 43,6 43,7 42,7 42,6
18210 0 47,5 46,5 45,5 44,5 44,6 43,6 43,7 42,7
18211 0 46,5 45,5 44,5 44,6 43,6 43,7 42,7 41,7
18212 0 45,5 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18213 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 42,6
18214 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 42,6
18215 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 42,6
18216 0 44,6 43,6 43,7 42,7 41,7 41,6 42,6 42,5
18217 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 42,6
18218 0 45,5 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18219 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 41,5
18220 0 44,4 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18221 0 45,4 44,4 44,5 44,6 43,6 43,7 42,7 41,7
18222 0 45,4 44,4 44,5 44,6 43,6 43,7 42,7 41,7
18223 0 46,4 45,4 44,4 44,5 44,6 43,6 43,7 42,7
18224 0 45,4 44,4 44,5 44,6 43,6 43,7 42,7 41,7
18225 0 44,4 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18226 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 41,5
18227 0 44,5 44,6 43,6 43,7 42,7 41,7 41,6 41,5
18228 0 43,5 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18229 0 43,5 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18230 0 43,5 44,5 44,6 43,6 43,7 42,7 41,7 41,6
18231 0 43,4 43,5 44,5 44,6 43,6 43,7 42,7 41,7
18232 0 44,4 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18233 0 44,4 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18234 0 43,4 43,5 44,5 44,6 43,6 43,7 42,7 42,8
18235 0 43,3 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18236 0 43,3 43,4 43,5 44,5 44,6 43,6 43,7 42,7
18237 0 43,4 43,5 44,5 44,6 43,6 43,7 42,7 41,7
18238 0 43,5 44,5 44,6 43,6 43,7 42,7 41,7 40,7
18239 0 43,5 44,5 44,6 43,6 43,7 42,7 41,7 40,7
18240 0 44,5 44,6 43,6 43,7 42,7 41,7 40,7 40,8
18241 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 41,8
18242 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 41,8
18243 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 41,8
18244 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 41,8
18245 0 45,6 44,6 43,6 43,7 42,7 41,7 40,7 40,8
18246 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 40,9
18247 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 40,9
18248 0 44,6 43,6 43,7 42,7 41,7 40,7 40,8 40,9
18249 0 43,6 43,7 42,7 41,7 40,7 40,8 40,9 39,9
18250 0 43,7 42,7 41,7 40,7 40,8 40,9 39,9 38,9
18251 0 43,7 42,7 41,7 40,7 40,8 40,9 39,9 38,9
18252 0 42,7 41,7 40,7 40,8 40,9 39,9 38,9 37,9
18253 0 41,7 40,7 40,8 40,9 39,9 38,9 37,9 36,9
18254 0 42,7 41,7 40,7 40,8 40,9 39,9 38,9 37,9
18255 0 42,7 41,7 40,7 40,8 40,9 39,9 38,9 37,9
18256 0 42,7 41,7 40,7 40,8 40,9 39,9 38,9 37,9
18257 0 41,7 40,7 40,8 40,9 39,9 38,9 37,9 37,8
18258 0 40,7 40,8 40,9 39,9 38,9 37,9 37,8 37,7
18259 0 39,7 40,7 40,8 40,9 39,9 38,9 37,9 37,8
18260 0 39,6 39,7 40,7 40,8 40,9 39,9 38,9 37,9
18261 0 39,7 40,7 40,8 40,9 39,9 38,9 37,9 36,9
18262 0 38,7 39,7 40,7 40,8 40,9 39,9 38,9 37,9
18263 0 37,7 38,7 39,7 40,7 40,8 40,9 39,9 38,9
18264 0 36,7 37,7 38,7 39,7 40,7 40,8 40,9 39,9
18265 0 37,7 38,7 39,7 40,7 40,8 40,9 39,9 39,8
18266 0 37,6 37,7 38,7 39,7 40,7 40,8 40,9 39,9
18267 0 37,6 37,7 38,7 39,7 40,7 40,8 40,9 39,9
18268 0 38,6 37,6 37,7 38,7 39,7 40,7 40,8 40,9
18269 0 38,6 37,6 37,7 38,7 39,7 40,7 40,8 40,9
18270 0 38,6 37,6 37,7 38,7 39,7 40,7 40,8 40,9
18271 0 38,5 38,6 37,6 37,7 38,7 39,7 40,7 40,8
18272 0 37,5 38,5 38,6 37,6 37,7 38,7 39,7 40,7
18273 0 37,5 38,5 38,6 37,6 37,7 38,7 39,7 40,7
18274 0 37,5 38,5 38,6 37,6 37,7 38,7 39,7 40,7
18275 0 38,5 38,6 37,6 37,7 38,7 39,7 40,7 41,7
18276 0 39,5 38,5 38,6 37,6 37,7 38,7 39,7 40,7
18277 0 38,5 38,6 37,6 37,7 38,7 39,7 40,7 40,6
18278 0 38,6 37,6 37,7 38,7 39,7 40,7 40,6 39,6
18279 0 37,6 37,7 38,7 39,7 40,7 40,6 39,6 38,6
18280 0 36,6 37,6 37,7 38,7 39,7 40,7 40,6 39,6
18281 0 36,7 36,6 37,6 37,7 38,7 39,7 40,7 40,6
18282 0 36,6 37,6 37,7 38,7 39,7 40,7 40,6 40,5
18283 0 35,6 36,6 37,6 37,7 38,7 39,7 40,7 40,6
18284 0 35,7 35,6 36,6 37,6 37,7 38,7 39,7 40,7
18285 0 35,7 35,6 36,6 37,6 37,7 38,7 39,7 40,7
18286 0 35,7 35,6 36,6 37,6 37,7 38,7 39,7 40,7
18287 0 36,7 35,7 35,6 36,6 37,6 37,7 38,7 39,7
18288 0 36,7 35,7 35,6 36,6 37,6 37,7 38,7 39,7
18289 0 36,7 35,7 35,6 36,6 37,6 37,7 38,7 39,7
18290 0 36,7 35,7 35,6 36,6 37,6 37,7 38,7 39,7
18291 0 36,8 36,7 35,7 35,6 36,6 37,6 37,7 38,7
18292 0 37,8 36,8 36,7 35,7 35,6 36,6 37,6 37,7
18293 0 37,7 37,8 36,8 36,7 35,7 35,6 36,6 37,6
18294 0 37,8 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18295 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18296 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18297 0 35,8 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18298 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18299 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18300 0 36,9 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18301 0 35,9 36,9 36,8 36,7 35,7 35,6 36,6 37,6
18302 0 36,9 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18303 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18304 0 36,9 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18305 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18306 0 36,9 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18307 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18308 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18309 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18310 0 37,8 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18311 0 37,8 36,8 36,7 35,7 35,6 36,6 37,6 37,5
18312 0 36,8 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18313 0 36,7 35,7 35,6 36,6 37,6 37,5 38,5 38,4
18314 0 36,7 35,7 35,6 36,6 37,6 37,5 38,5 38,4
18315 0 36,7 35,7 35,6 36,6 37,6 37,5 38,5 38,4
18316 0 36,7 35,7 35,6 36,6 37,6 37,5 38,5 38,4
18317 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18318 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18319 0 36,7 35,7 35,6 36,6 37,6 37,5 38,5 39,5
18320 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18321 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18322 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18323 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18324 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 38,5
18325 0 38,7 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18326 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18327 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18328 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18329 0 37,8 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18330 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18331 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18332 0 37,8 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18333 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18334 0 38,7 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18335 0 38,6 38,7 37,7 36,7 35,7 35,6 36,6 37,6
18336 0 38,7 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18337 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 37,4
18338 0 36,7 35,7 35,6 36,6 37,6 37,5 37,4 37,3
18339 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 37,4
18340 0 36,7 35,7 35,6 36,6 37,6 37,5 37,4 36,4
18341 0 36,7 35,7 35,6 36,6 37,6 37,5 37,4 36,4
18342 0 36,7 35,7 35,6 36,6 37,6 37,5 37,4 36,4
18343 0 36,7 35,7 35,6 36,6 37,6 37,5 37,4 36,4
18344 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 37,4
18345 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 37,4
18346 0 38,7 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18347 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18348 0 38,7 37,7 36,7 35,7 35,6 36,6 37,6 37,5
18349 0 37,7 36,7 35,7 35,6 36,6 37,6 37,5 36,5
18350 0 36,7 35,7 35,6 36,6 37,6 37,5 36,5 35,5
